play_id,game_id,team,play_number_in_drive,down,distance,yardline,points_scored,drive_id,season
430883,2655,NO,3,3,9,27,0,NULL,2010
430886,2655,MIN,1,1,10,13,0,62102,2010
430887,2655,MIN,2,2,7,16,0,NULL,2010
430888,2655,MIN,3,3,7,16,0,NULL,2010
430890,2655,NO,1,1,10,40,0,62103,2010
430891,2655,NO,2,2,4,46,0,NULL,2010
430892,2655,NO,3,1,10,56,0,NULL,2010
430893,2655,NO,4,2,3,63,0,NULL,2010
430894,2655,NO,5,1,10,67,0,NULL,2010
430895,2655,NO,6,2,9,68,0,NULL,2010
430896,2655,NO,7,1,10,82,0,NULL,2010
430897,2655,NO,8,2,9,83,0,NULL,2010
430898,2655,NO,9,3,6,86,0,NULL,2010
430899,2655,NO,10,4,6,86,0,NULL,2010
430900,2655,MIN,1,1,10,22,0,62104,2010
430901,2655,MIN,2,2,10,22,0,NULL,2010
430902,2655,MIN,3,3,4,28,0,NULL,2010
430904,2655,MIN,4,1,20,47,0,NULL,2010
430905,2655,MIN,5,2,23,44,0,NULL,2010
430906,2655,MIN,6,3,11,56,0,NULL,2010
430908,2655,NO,1,1,10,12,0,62105,2010
430909,2655,NO,2,2,6,16,0,NULL,2010
430910,2655,NO,3,3,1,21,0,NULL,2010
430911,2655,NO,4,1,10,28,0,NULL,2010
430912,2655,NO,5,2,5,33,0,NULL,2010
430913,2655,NO,6,3,7,31,0,NULL,2010
430914,2655,NO,7,1,10,40,0,NULL,2010
430915,2655,NO,8,2,6,44,0,NULL,2010
430916,2655,NO,9,1,10,54,0,NULL,2010
430917,2655,NO,10,2,11,53,0,NULL,2010
430918,2655,NO,11,3,12,52,0,NULL,2010
430920,2656,BUF,1,1,10,25,0,62106,2010
430921,2656,BUF,2,2,10,25,0,NULL,2010
430922,2656,BUF,3,3,10,25,0,NULL,2010
430924,2656,MIA,1,1,10,49,0,62107,2010
430925,2656,MIA,2,2,3,56,0,NULL,2010
430926,2656,MIA,3,3,3,56,0,NULL,2010
430927,2656,MIA,4,1,10,69,0,NULL,2010
430928,2656,MIA,5,2,14,65,0,NULL,2010
430929,2656,MIA,6,1,10,81,0,NULL,2010
430930,2656,MIA,7,2,7,84,0,NULL,2010
430931,2656,MIA,8,3,4,87,0,NULL,2010
430932,2656,MIA,9,4,5,86,3,NULL,2010
430934,2656,BUF,1,1,10,20,0,62108,2010
430935,2656,BUF,2,2,4,26,0,NULL,2010
430936,2656,BUF,3,3,2,28,0,NULL,2010
430937,2656,BUF,4,1,10,32,0,NULL,2010
430938,2656,BUF,5,2,8,34,0,NULL,2010
430939,2656,BUF,6,3,12,30,0,NULL,2010
430941,2656,MIA,1,1,10,35,0,62109,2010
430942,2656,MIA,2,2,8,37,0,NULL,2010
430943,2656,MIA,3,1,10,50,0,NULL,2010
430944,2656,MIA,4,2,10,50,0,NULL,2010
430945,2656,MIA,5,3,10,50,0,NULL,2010
430947,2656,BUF,1,1,10,15,0,62110,2010
430948,2656,BUF,2,2,8,17,0,NULL,2010
430949,2656,BUF,3,3,2,23,0,NULL,2010
430951,2656,MIA,1,1,10,35,0,62111,2010
430952,2656,MIA,2,2,1,44,0,NULL,2010
430953,2656,MIA,3,1,10,46,0,NULL,2010
430954,2656,MIA,4,1,10,56,0,NULL,2010
430955,2656,MIA,5,2,7,59,0,NULL,2010
430956,2656,MIA,6,1,10,69,0,NULL,2010
430957,2656,MIA,7,2,10,69,0,NULL,2010
430958,2656,MIA,8,3,10,69,0,NULL,2010
430959,2656,MIA,9,1,10,80,0,NULL,2010
430961,2656,MIA,10,2,12,78,0,NULL,2010
430962,2656,MIA,11,1,1,99,7,NULL,2010
430965,2656,BUF,1,1,10,40,0,62112,2010
430966,2656,BUF,2,2,11,39,0,NULL,2010
430967,2656,BUF,3,3,3,47,0,NULL,2010
430968,2656,BUF,4,1,10,56,0,NULL,2010
430969,2656,BUF,5,1,10,71,0,NULL,2010
430970,2656,BUF,6,2,11,70,0,NULL,2010
430971,2656,BUF,7,3,9,72,0,NULL,2010
430972,2656,BUF,8,4,14,67,3,NULL,2010
430974,2656,MIA,1,1,10,17,0,62113,2010
430975,2656,MIA,2,1,10,34,0,NULL,2010
430976,2656,MIA,3,2,6,38,0,NULL,2010
430977,2656,MIA,4,3,2,42,0,NULL,2010
430978,2656,MIA,5,1,10,46,0,NULL,2010
430979,2656,MIA,6,2,10,46,0,NULL,2010
430980,2656,MIA,7,3,10,46,0,NULL,2010
430981,2656,MIA,8,1,10,56,0,NULL,2010
430982,2656,MIA,9,2,8,58,0,NULL,2010
430983,2656,MIA,10,3,2,64,0,NULL,2010
430984,2656,MIA,11,1,10,67,0,NULL,2010
430985,2656,MIA,12,2,16,61,0,NULL,2010
430986,2656,MIA,13,3,13,64,0,NULL,2010
430987,2656,MIA,14,4,5,72,0,NULL,2010
430988,2656,BUF,1,1,10,36,0,62114,2010
430989,2656,BUF,2,2,10,36,0,NULL,2010
430990,2656,BUF,3,1,10,55,0,NULL,2010
430992,2656,MIA,1,1,10,20,0,62115,2010
430993,2656,MIA,2,2,8,22,0,NULL,2010
430994,2656,MIA,3,3,8,22,0,NULL,2010
430996,2656,BUF,1,1,10,52,0,62116,2010
430997,2656,BUF,2,2,10,52,0,NULL,2010
430998,2656,BUF,3,3,14,48,0,NULL,2010
431000,2656,MIA,1,1,10,9,0,62117,2010
431001,2656,MIA,2,2,4,15,0,NULL,2010
431002,2656,MIA,3,3,1,18,0,NULL,2010
431003,2656,MIA,4,1,10,21,0,NULL,2010
431004,2656,MIA,5,2,10,21,0,NULL,2010
431005,2656,MIA,6,3,10,21,0,NULL,2010
431007,2656,BUF,1,1,10,51,0,62118,2010
431008,2656,BUF,2,2,11,50,0,NULL,2010
431009,2656,BUF,3,3,11,50,0,NULL,2010
431011,2656,MIA,1,1,10,20,0,62119,2010
431012,2656,MIA,2,2,6,24,0,NULL,2010
431013,2656,MIA,3,3,7,23,0,NULL,2010
431016,2656,BUF,1,1,10,35,0,62120,2010
431017,2656,BUF,2,2,3,42,0,NULL,2010
431018,2656,BUF,3,1,10,49,0,NULL,2010
431019,2656,BUF,4,1,19,40,0,NULL,2010
431021,2656,BUF,5,2,29,30,0,NULL,2010
431022,2656,BUF,6,3,29,30,0,NULL,2010
431024,2656,MIA,1,1,10,23,0,62121,2010
431025,2656,MIA,2,2,5,28,0,NULL,2010
431026,2656,MIA,3,3,3,30,0,NULL,2010
431028,2656,MIA,4,1,15,30,0,NULL,2010
431029,2656,MIA,5,2,15,30,0,NULL,2010
431030,2656,MIA,6,3,11,34,0,NULL,2010
431032,2656,BUF,1,1,10,29,0,62122,2010
431033,2656,BUF,2,2,11,28,0,NULL,2010
431034,2656,BUF,3,3,14,25,0,NULL,2010
431036,2656,MIA,1,1,10,27,0,62123,2010
431037,2656,MIA,2,2,16,21,0,NULL,2010
431038,2656,MIA,3,3,7,30,0,NULL,2010
431039,2656,MIA,4,1,10,41,0,NULL,2010
431040,2656,MIA,5,2,1,50,0,NULL,2010
431041,2656,MIA,6,1,10,67,0,NULL,2010
431042,2656,MIA,7,2,6,71,0,NULL,2010
431043,2656,MIA,8,3,5,72,0,NULL,2010
431044,2656,MIA,9,4,2,75,3,NULL,2010
431046,2656,BUF,1,1,10,20,0,62124,2010
431047,2656,BUF,2,2,1,29,0,NULL,2010
431048,2656,BUF,3,1,10,45,0,NULL,2010
431049,2656,BUF,4,1,10,58,0,NULL,2010
431051,2656,BUF,5,2,11,57,0,NULL,2010
431052,2656,BUF,6,3,7,61,0,NULL,2010
431053,2656,BUF,7,1,10,70,0,NULL,2010
431054,2656,BUF,8,2,1,79,0,NULL,2010
431055,2656,BUF,9,3,2,78,0,NULL,2010
431056,2656,BUF,10,4,11,69,7,NULL,2010
431059,2656,MIA,1,1,10,26,0,62125,2010
431060,2656,MIA,2,2,1,35,0,NULL,2010
431061,2656,MIA,3,1,10,39,0,NULL,2010
431062,2656,MIA,4,2,2,47,0,NULL,2010
431063,2656,MIA,5,1,10,52,0,NULL,2010
431064,2656,MIA,6,2,5,57,0,NULL,2010
431065,2656,MIA,7,3,5,57,0,NULL,2010
431067,2656,BUF,1,1,10,1,0,62126,2010
431068,2656,BUF,2,2,10,1,0,NULL,2010
431069,2656,BUF,3,3,10,1,0,NULL,2010
431070,2656,BUF,4,4,10,1,-2,NULL,2010
431072,2656,MIA,1,1,10,45,0,62127,2010
431073,2656,MIA,2,2,7,48,0,NULL,2010
431074,2656,MIA,3,3,3,52,0,NULL,2010
431077,2656,BUF,1,1,10,20,0,62128,2010
431078,2656,BUF,2,2,10,20,0,NULL,2010
431079,2656,BUF,3,3,10,20,0,NULL,2010
431081,2656,BUF,4,4,15,15,0,NULL,2010
431083,2657,CHI,1,1,10,34,0,62129,2010
431084,2657,CHI,2,2,9,35,0,NULL,2010
431085,2657,CHI,3,3,2,42,0,NULL,2010
431086,2657,CHI,4,1,10,62,0,NULL,2010
431087,2657,CHI,5,2,10,62,0,NULL,2010
431088,2657,CHI,6,3,5,67,0,NULL,2010
431089,2657,CHI,7,1,10,76,0,NULL,2010
431090,2657,CHI,8,1,7,93,0,NULL,2010
431091,2657,CHI,9,2,5,95,0,NULL,2010
431092,2657,CHI,10,3,1,99,0,NULL,2010
431093,2657,CHI,11,4,2,98,3,NULL,2010
431095,2657,DET,1,1,10,20,0,62130,2010
431096,2657,DET,2,2,9,21,0,NULL,2010
431097,2657,DET,3,3,4,26,0,NULL,2010
431101,2657,CHI,1,1,20,44,0,NULL,2010
431102,2657,CHI,2,2,19,45,0,NULL,2010
431103,2657,CHI,3,3,20,44,0,NULL,2010
431104,2657,DET,1,1,10,58,0,62132,2010
431105,2657,DET,2,2,6,62,0,NULL,2010
431106,2657,DET,3,3,8,60,0,NULL,2010
431107,2657,DET,4,1,10,81,0,NULL,2010
431108,2657,DET,5,2,8,83,0,NULL,2010
431109,2657,DET,6,3,8,83,0,NULL,2010
431110,2657,DET,7,1,7,93,7,NULL,2010
431113,2657,CHI,1,1,10,25,0,62133,2010
431114,2657,CHI,2,2,8,27,0,NULL,2010
431115,2657,CHI,3,1,10,59,0,NULL,2010
431116,2657,CHI,4,2,2,67,0,NULL,2010
431117,2657,CHI,5,1,10,80,0,NULL,2010
431118,2657,CHI,6,2,7,83,0,NULL,2010
431120,2657,CHI,7,1,10,88,0,NULL,2010
431121,2657,DET,1,1,10,8,0,62134,2010
431122,2657,DET,2,2,8,10,0,NULL,2010
431123,2657,DET,3,3,11,7,0,NULL,2010
431125,2657,CHI,1,1,10,57,0,62135,2010
431126,2657,CHI,2,2,10,57,0,NULL,2010
431127,2657,CHI,3,3,4,63,0,NULL,2010
431129,2657,DET,1,1,10,5,0,62136,2010
431130,2657,DET,2,2,8,7,0,NULL,2010
431131,2657,DET,3,3,8,7,0,NULL,2010
431134,2657,CHI,1,1,20,21,0,NULL,2010
431135,2657,CHI,2,1,10,42,0,NULL,2010
431136,2657,CHI,3,2,10,42,0,NULL,2010
431137,2657,CHI,4,1,10,57,0,NULL,2010
431138,2657,DET,1,1,10,40,0,62138,2010
431139,2657,DET,2,2,2,48,0,NULL,2010
431140,2657,DET,3,3,2,48,0,NULL,2010
431141,2657,DET,4,1,10,50,0,NULL,2010
431142,2657,DET,5,2,7,53,0,NULL,2010
431143,2657,DET,6,3,6,54,0,NULL,2010
431144,2657,DET,7,1,10,63,0,NULL,2010
431145,2657,DET,8,2,11,62,0,NULL,2010
431146,2657,DET,9,1,10,77,0,NULL,2010
431147,2657,DET,10,1,4,96,7,NULL,2010
431151,2657,CHI,1,1,20,11,7,NULL,2010
431154,2657,DET,1,1,10,35,0,62140,2010
431155,2657,DET,2,2,5,40,0,NULL,2010
431156,2657,DET,3,1,10,45,0,NULL,2010
431157,2657,CHI,1,1,10,63,0,62141,2010
431158,2657,CHI,2,2,10,63,0,NULL,2010
431159,2657,CHI,3,1,10,76,0,NULL,2010
431160,2657,CHI,4,1,10,87,3,NULL,2010
431162,2657,DET,1,1,10,22,0,62142,2010
431163,2657,DET,2,2,9,23,0,NULL,2010
431164,2657,DET,3,3,9,23,0,NULL,2010
431167,2657,CHI,1,1,10,36,0,62143,2010
431168,2657,CHI,2,2,5,41,0,NULL,2010
431169,2657,CHI,3,1,10,51,0,NULL,2010
431170,2657,CHI,4,2,4,57,0,NULL,2010
431171,2657,CHI,5,3,2,59,0,NULL,2010
431173,2657,DET,1,1,10,15,0,62144,2010
431174,2657,DET,2,2,10,15,0,NULL,2010
431175,2657,DET,3,3,19,6,0,NULL,2010
431177,2657,CHI,1,1,10,38,0,62145,2010
431178,2657,CHI,2,1,10,56,0,NULL,2010
431179,2657,CHI,3,2,1,65,0,NULL,2010
431180,2657,CHI,4,3,1,65,0,NULL,2010
431181,2657,CHI,5,1,10,70,0,NULL,2010
431182,2657,CHI,6,2,18,62,0,NULL,2010
431183,2657,CHI,7,3,18,62,0,NULL,2010
431185,2657,DET,1,1,10,20,0,62146,2010
431186,2657,DET,2,2,13,17,0,NULL,2010
431187,2657,DET,3,3,1,29,0,NULL,2010
431189,2657,CHI,1,1,10,27,0,62147,2010
431190,2657,CHI,2,2,9,28,0,NULL,2010
431191,2657,CHI,3,3,9,28,0,NULL,2010
431192,2657,CHI,4,1,10,39,0,NULL,2010
431193,2657,DET,1,1,10,61,0,62148,2010
431194,2657,DET,2,2,7,64,0,NULL,2010
431195,2657,DET,3,3,7,64,0,NULL,2010
431196,2657,DET,4,1,10,72,0,NULL,2010
431197,2657,CHI,1,1,10,9,0,62149,2010
431198,2657,CHI,2,1,10,26,0,NULL,2010
431199,2657,CHI,3,2,6,30,0,NULL,2010
431200,2657,CHI,4,3,1,35,0,NULL,2010
431201,2657,CHI,5,1,10,39,0,NULL,2010
431202,2657,CHI,6,2,5,44,0,NULL,2010
431203,2657,CHI,7,1,10,52,0,NULL,2010
431204,2657,CHI,8,2,4,58,0,NULL,2010
431205,2657,CHI,9,3,4,58,0,NULL,2010
431207,2657,DET,1,1,10,9,0,62150,2010
431208,2657,CHI,1,1,1,99,0,62151,2010
431209,2657,CHI,2,2,1,99,0,NULL,2010
431210,2657,CHI,3,3,1,99,0,NULL,2010
431211,2657,CHI,4,4,1,99,0,NULL,2010
431212,2657,DET,1,1,10,1,0,62152,2010
431213,2657,DET,2,2,9,2,0,NULL,2010
431215,2657,DET,3,3,10,1,0,NULL,2010
431217,2657,CHI,1,1,10,59,0,62153,2010
431218,2657,CHI,2,2,9,60,0,NULL,2010
431219,2657,CHI,3,3,10,59,0,NULL,2010
431221,2657,DET,1,1,10,14,0,62154,2010
431222,2657,DET,2,2,10,14,0,NULL,2010
431223,2657,DET,3,3,10,14,0,NULL,2010
431226,2657,CHI,1,1,20,34,0,NULL,2010
431227,2657,CHI,2,2,20,34,0,NULL,2010
431228,2657,CHI,3,3,2,52,0,NULL,2010
431230,2657,CHI,4,1,10,70,0,NULL,2010
431232,2657,CHI,5,1,15,75,0,NULL,2010
431233,2657,CHI,6,2,18,72,6,NULL,2010
431236,2657,DET,1,1,10,17,0,62156,2010
431237,2657,DET,2,1,10,41,0,NULL,2010
431238,2657,DET,3,2,2,49,0,NULL,2010
431239,2657,DET,4,1,10,59,0,NULL,2010
431240,2657,DET,5,1,10,75,0,NULL,2010
431241,2657,DET,6,2,10,75,0,NULL,2010
431242,2657,DET,7,3,10,75,0,NULL,2010
431243,2657,DET,8,4,10,75,0,NULL,2010
431244,2657,CHI,1,1,10,25,0,62157,2010
431246,2658,OAK,1,1,10,22,0,62158,2010
431248,2658,OAK,2,2,15,17,0,NULL,2010
431249,2658,OAK,3,3,13,19,0,NULL,2010
431251,2658,TEN,1,1,10,24,0,62159,2010
431252,2658,TEN,2,1,10,44,0,NULL,2010
431253,2658,TEN,3,2,6,48,0,NULL,2010
431254,2658,TEN,4,1,10,59,0,NULL,2010
431255,2658,TEN,5,2,12,57,0,NULL,2010
431256,2658,TEN,6,3,12,57,0,NULL,2010
431257,2658,OAK,1,1,10,66,0,62160,2010
431258,2658,OAK,2,2,17,59,0,NULL,2010
431259,2658,OAK,3,3,16,60,0,NULL,2010
431260,2658,OAK,4,1,10,68,0,NULL,2010
431261,2658,OAK,5,2,4,74,0,NULL,2010
431262,2658,OAK,6,1,10,81,0,NULL,2010
431263,2658,OAK,7,2,11,80,0,NULL,2010
431265,2658,OAK,8,3,13,78,0,NULL,2010
431267,2658,OAK,9,4,7,84,3,NULL,2010
431269,2658,TEN,1,1,10,26,0,62161,2010
431270,2658,TEN,2,2,10,26,0,NULL,2010
431272,2658,TEN,3,1,10,44,7,NULL,2010
431275,2658,OAK,1,1,10,20,0,62162,2010
431276,2658,OAK,2,2,3,27,0,NULL,2010
431277,2658,OAK,3,1,10,30,0,NULL,2010
431278,2658,TEN,1,1,10,77,0,62163,2010
431279,2658,TEN,2,2,9,78,0,NULL,2010
431280,2658,TEN,3,3,12,75,0,NULL,2010
431281,2658,TEN,4,4,12,75,3,NULL,2010
431284,2658,OAK,1,1,5,22,0,NULL,2010
431285,2658,OAK,2,1,10,35,0,NULL,2010
431286,2658,OAK,3,2,10,35,0,NULL,2010
431287,2658,OAK,4,3,10,35,0,NULL,2010
431289,2658,TEN,1,1,10,14,0,62165,2010
431290,2658,TEN,2,2,1,23,0,NULL,2010
431291,2658,TEN,3,3,1,23,0,NULL,2010
431292,2658,TEN,4,1,10,31,0,NULL,2010
431293,2658,TEN,5,2,6,35,0,NULL,2010
431294,2658,TEN,6,1,10,50,0,NULL,2010
431295,2658,TEN,7,2,8,52,0,NULL,2010
431297,2658,TEN,8,3,14,46,0,NULL,2010
431299,2658,OAK,1,1,10,9,0,62166,2010
431300,2658,OAK,2,2,8,11,0,NULL,2010
431301,2658,OAK,3,3,6,13,0,NULL,2010
431304,2658,TEN,1,1,15,34,0,NULL,2010
431305,2658,TEN,2,2,9,40,0,NULL,2010
431306,2658,TEN,3,3,9,40,0,NULL,2010
431307,2658,TEN,4,1,10,61,0,NULL,2010
431308,2658,TEN,5,1,10,71,0,NULL,2010
431309,2658,TEN,6,2,10,71,0,NULL,2010
431310,2658,TEN,7,3,1,80,0,NULL,2010
431311,2658,TEN,8,1,10,85,7,NULL,2010
431314,2658,OAK,1,1,10,20,0,62168,2010
431316,2658,OAK,2,2,15,15,0,NULL,2010
431317,2658,OAK,3,3,23,7,0,NULL,2010
431319,2658,TEN,1,1,10,24,7,62169,2010
431322,2658,OAK,1,1,10,25,0,62170,2010
431323,2658,OAK,2,1,10,52,0,NULL,2010
431324,2658,OAK,3,1,10,68,0,NULL,2010
431325,2658,OAK,4,2,8,70,0,NULL,2010
431328,2658,OAK,5,1,25,64,0,NULL,2010
431329,2658,OAK,6,2,11,78,0,NULL,2010
431330,2658,OAK,7,3,11,78,0,NULL,2010
431331,2658,OAK,8,4,1,88,3,NULL,2010
431333,2658,TEN,1,1,10,24,0,62171,2010
431335,2658,TEN,1,1,10,34,0,62172,2010
431336,2658,TEN,2,2,7,37,0,NULL,2010
431337,2658,TEN,3,3,15,29,0,NULL,2010
431339,2658,OAK,1,1,10,19,0,62173,2010
431340,2658,OAK,2,2,7,22,0,NULL,2010
431341,2658,OAK,3,3,12,17,0,NULL,2010
431342,2658,OAK,4,1,10,33,0,NULL,2010
431344,2658,OAK,5,1,15,39,0,NULL,2010
431345,2658,OAK,6,2,16,38,0,NULL,2010
431346,2658,OAK,7,1,10,65,0,NULL,2010
431347,2658,OAK,8,2,11,64,0,NULL,2010
431348,2658,OAK,9,3,10,65,0,NULL,2010
431349,2658,OAK,10,4,10,65,0,NULL,2010
431350,2658,TEN,1,1,10,43,0,62174,2010
431351,2658,TEN,2,2,7,46,0,NULL,2010
431352,2658,TEN,3,3,4,49,0,NULL,2010
431353,2658,TEN,4,1,10,54,0,NULL,2010
431354,2658,TEN,5,2,7,57,0,NULL,2010
431355,2658,TEN,6,3,11,53,0,NULL,2010
431356,2658,TEN,7,1,10,81,0,NULL,2010
431357,2658,TEN,8,2,6,85,0,NULL,2010
431358,2658,TEN,9,3,3,88,0,NULL,2010
431359,2658,TEN,10,1,4,96,7,NULL,2010
431362,2658,OAK,1,1,10,20,0,62175,2010
431363,2658,OAK,2,2,10,20,0,NULL,2010
431364,2658,OAK,3,3,3,27,0,NULL,2010
431365,2658,TEN,1,1,3,97,0,62176,2010
431366,2658,TEN,2,2,1,99,0,NULL,2010
431367,2658,TEN,3,3,1,99,7,NULL,2010
431370,2658,OAK,1,1,10,20,0,62177,2010
431371,2658,OAK,2,1,10,30,0,NULL,2010
431372,2658,OAK,3,2,10,30,0,NULL,2010
431373,2658,OAK,4,1,10,46,0,NULL,2010
431374,2658,OAK,5,1,10,67,0,NULL,2010
431375,2658,OAK,6,2,8,69,0,NULL,2010
431376,2658,OAK,7,3,8,69,0,NULL,2010
431377,2658,OAK,8,1,10,80,0,NULL,2010
431378,2658,OAK,9,2,7,83,0,NULL,2010
431379,2658,OAK,10,3,4,86,0,NULL,2010
431381,2658,OAK,11,1,8,92,0,NULL,2010
431382,2658,OAK,12,2,7,93,7,NULL,2010
431385,2658,TEN,1,1,10,20,0,62178,2010
431386,2658,TEN,2,2,7,23,0,NULL,2010
431387,2658,TEN,3,3,6,24,0,NULL,2010
431389,2658,OAK,1,1,10,35,0,62179,2010
431390,2658,OAK,2,1,10,48,0,NULL,2010
431391,2658,OAK,3,1,10,73,0,NULL,2010
431392,2658,OAK,4,2,1,82,0,NULL,2010
431393,2658,OAK,5,1,10,86,0,NULL,2010
431394,2658,OAK,6,2,10,86,0,NULL,2010
431395,2658,OAK,7,3,10,86,0,NULL,2010
431396,2658,OAK,8,4,10,86,0,NULL,2010
431397,2658,TEN,1,1,10,8,0,62180,2010
431398,2658,TEN,2,2,5,13,0,NULL,2010
431399,2658,TEN,3,3,3,15,0,NULL,2010
431401,2658,OAK,1,1,10,35,0,62181,2010
431402,2658,OAK,2,2,4,41,0,NULL,2010
431403,2658,OAK,3,3,4,41,0,NULL,2010
431404,2658,OAK,4,4,1,44,0,NULL,2010
431405,2658,TEN,1,1,10,56,0,62182,2010
431406,2658,TEN,2,2,6,60,0,NULL,2010
431407,2658,TEN,3,3,6,60,0,NULL,2010
431408,2658,TEN,4,1,10,72,0,NULL,2010
431409,2658,TEN,5,2,11,71,0,NULL,2010
431410,2658,TEN,6,3,12,70,0,NULL,2010
431412,2659,CIN,1,1,10,18,0,62183,2010
431413,2659,CIN,2,2,10,18,0,NULL,2010
431414,2659,CIN,3,1,10,32,0,NULL,2010
431415,2659,CIN,4,2,4,38,0,NULL,2010
431416,2659,CIN,5,3,2,40,0,NULL,2010
431418,2659,NE,1,1,10,28,0,62184,2010
431419,2659,NE,2,2,5,33,0,NULL,2010
431420,2659,NE,3,1,10,41,0,NULL,2010
431421,2659,NE,4,1,10,86,0,NULL,2010
431422,2659,NE,5,2,5,91,7,NULL,2010
431425,2659,CIN,1,1,10,20,0,62185,2010
431426,2659,CIN,2,2,1,29,0,NULL,2010
431427,2659,CIN,3,3,2,28,0,NULL,2010
431429,2659,NE,1,1,10,30,0,62186,2010
431430,2659,NE,2,2,1,39,0,NULL,2010
431431,2659,NE,3,3,1,39,0,NULL,2010
431432,2659,NE,4,1,10,41,0,NULL,2010
