play_id,game_id,team,play_number_in_drive,down,distance,yardline,points_scored,drive_id,season
474532,2922,GB,4,1,10,47,0,NULL,2011
474533,2922,GB,5,2,1,56,0,NULL,2011
474534,2922,GB,6,1,10,58,0,NULL,2011
474535,2922,GB,7,2,8,60,0,NULL,2011
474536,2922,GB,8,1,10,77,0,NULL,2011
474537,2922,GB,9,2,1,86,0,NULL,2011
474538,2922,GB,10,1,10,90,0,NULL,2011
474539,2922,GB,11,2,7,93,0,NULL,2011
474540,2922,GB,12,3,1,99,7,NULL,2011
474543,2922,NO,1,1,10,26,0,68357,2011
474544,2922,NO,2,2,10,26,0,NULL,2011
474545,2922,NO,3,3,4,32,0,NULL,2011
474547,2922,GB,1,1,10,20,0,68358,2011
474548,2922,GB,2,2,1,29,0,NULL,2011
474549,2922,GB,3,1,10,32,0,NULL,2011
474550,2922,GB,4,2,2,40,0,NULL,2011
474551,2922,GB,5,1,10,43,0,NULL,2011
474552,2922,GB,6,2,9,44,0,NULL,2011
474553,2922,GB,7,3,17,36,0,NULL,2011
474555,2922,NO,1,1,10,24,0,68359,2011
474556,2922,NO,2,2,10,24,0,NULL,2011
474557,2922,NO,3,1,10,42,0,NULL,2011
474558,2922,NO,4,1,10,63,0,NULL,2011
474559,2922,NO,5,2,7,66,0,NULL,2011
474560,2922,NO,6,3,7,66,0,NULL,2011
474561,2922,NO,7,1,10,75,0,NULL,2011
474562,2922,NO,8,2,10,75,0,NULL,2011
474563,2922,NO,9,3,10,75,0,NULL,2011
474564,2922,NO,10,1,5,95,0,NULL,2011
474565,2922,NO,11,2,5,95,0,NULL,2011
474566,2922,NO,12,3,5,95,7,NULL,2011
474569,2922,GB,1,1,10,57,0,68360,2011
474570,2922,GB,2,2,8,59,0,NULL,2011
474571,2922,GB,3,3,4,63,0,NULL,2011
474573,2922,NO,1,1,10,20,0,68361,2011
474574,2922,NO,2,1,10,30,0,NULL,2011
474575,2922,NO,3,1,10,41,0,NULL,2011
474576,2922,NO,4,1,10,59,0,NULL,2011
474577,2922,NO,5,1,10,82,0,NULL,2011
474578,2922,NO,6,2,1,91,0,NULL,2011
474580,2922,NO,7,1,1,99,0,NULL,2011
474583,2923,CHI,1,1,10,23,0,68362,2011
474584,2923,CHI,2,2,13,20,0,NULL,2011
474585,2923,CHI,3,3,6,27,0,NULL,2011
474586,2923,CHI,4,1,10,50,0,NULL,2011
474587,2923,CHI,5,2,10,50,0,NULL,2011
474588,2923,CHI,6,3,10,50,0,NULL,2011
474589,2923,CHI,7,1,10,73,0,NULL,2011
474590,2923,CHI,8,2,7,76,0,NULL,2011
474591,2923,CHI,9,3,11,72,0,NULL,2011
474592,2923,CHI,10,4,6,77,3,NULL,2011
474594,2923,ATL,1,1,10,20,0,68363,2011
474595,2923,ATL,2,2,7,23,0,NULL,2011
474596,2923,ATL,3,1,10,34,0,NULL,2011
474598,2923,ATL,4,1,10,48,0,NULL,2011
474599,2923,ATL,5,2,10,48,0,NULL,2011
474600,2923,ATL,6,3,3,55,0,NULL,2011
474601,2923,ATL,7,1,10,63,0,NULL,2011
474602,2923,ATL,8,2,9,64,0,NULL,2011
474603,2923,ATL,9,3,6,67,0,NULL,2011
474604,2923,ATL,10,4,3,70,3,NULL,2011
474606,2923,CHI,1,1,10,9,0,68364,2011
474607,2923,CHI,2,2,7,12,0,NULL,2011
474608,2923,CHI,3,3,2,17,0,NULL,2011
474610,2923,ATL,1,1,10,43,0,68365,2011
474611,2923,ATL,2,1,10,57,0,NULL,2011
474612,2923,ATL,3,2,2,65,0,NULL,2011
474613,2923,CHI,1,1,10,28,0,68366,2011
474614,2923,CHI,2,2,19,19,0,NULL,2011
474615,2923,CHI,3,1,10,44,7,NULL,2011
474618,2923,ATL,1,1,10,20,0,68367,2011
474619,2923,ATL,2,1,10,50,0,NULL,2011
474620,2923,CHI,1,1,10,40,0,68368,2011
474621,2923,CHI,2,2,10,40,0,NULL,2011
474622,2923,CHI,3,3,8,42,0,NULL,2011
474624,2923,ATL,1,1,10,4,0,68369,2011
474625,2923,ATL,2,2,9,5,0,NULL,2011
474626,2923,ATL,3,3,5,9,0,NULL,2011
474628,2923,CHI,1,1,10,70,0,68370,2011
474629,2923,CHI,2,2,5,75,0,NULL,2011
474630,2923,CHI,3,3,1,79,0,NULL,2011
474631,2923,CHI,4,1,10,90,0,NULL,2011
474632,2923,CHI,5,2,17,83,0,NULL,2011
474633,2923,CHI,6,3,17,83,0,NULL,2011
474634,2923,CHI,7,4,5,95,3,NULL,2011
474636,2923,ATL,1,1,10,15,0,68371,2011
474637,2923,ATL,2,1,10,27,0,NULL,2011
474638,2923,ATL,3,1,10,46,0,NULL,2011
474639,2923,ATL,4,2,16,40,0,NULL,2011
474640,2923,ATL,5,3,11,45,0,NULL,2011
474642,2923,CHI,1,1,10,20,0,68372,2011
474643,2923,CHI,2,2,6,24,0,NULL,2011
474644,2923,CHI,3,3,9,21,0,NULL,2011
474645,2923,CHI,4,1,10,39,0,NULL,2011
474646,2923,CHI,5,2,2,47,0,NULL,2011
474647,2923,CHI,6,1,10,53,0,NULL,2011
474648,2923,CHI,7,2,6,57,0,NULL,2011
474650,2923,CHI,8,1,10,64,0,NULL,2011
474651,2923,CHI,9,2,12,62,0,NULL,2011
474652,2923,CHI,10,3,6,68,0,NULL,2011
474653,2923,CHI,11,1,10,83,0,NULL,2011
474654,2923,CHI,12,2,4,89,0,NULL,2011
474655,2923,CHI,13,3,1,92,0,NULL,2011
474656,2923,CHI,14,4,1,92,3,NULL,2011
474658,2923,ATL,1,1,10,20,0,68373,2011
474659,2923,ATL,2,2,8,22,0,NULL,2011
474660,2923,ATL,3,1,10,31,0,NULL,2011
474661,2923,ATL,4,2,3,38,0,NULL,2011
474663,2923,ATL,5,1,10,43,0,NULL,2011
474665,2923,ATL,1,1,10,6,0,68374,2011
474666,2923,ATL,2,2,10,6,0,NULL,2011
474667,2923,ATL,3,3,1,15,0,NULL,2011
474668,2923,ATL,4,1,10,68,0,NULL,2011
474669,2923,ATL,5,1,10,79,0,NULL,2011
474670,2923,ATL,6,2,12,77,0,NULL,2011
474671,2923,ATL,7,3,10,79,0,NULL,2011
474672,2923,ATL,8,1,7,93,0,NULL,2011
474673,2923,ATL,9,2,7,93,0,NULL,2011
474674,2923,ATL,10,3,7,93,0,NULL,2011
474675,2923,ATL,11,4,7,93,3,NULL,2011
474677,2923,CHI,1,1,10,8,0,68375,2011
474678,2923,CHI,2,2,3,15,0,NULL,2011
474679,2923,CHI,3,3,1,17,0,NULL,2011
474680,2923,CHI,4,1,10,19,0,NULL,2011
474681,2923,CHI,5,2,10,19,0,NULL,2011
474682,2923,CHI,6,1,10,46,0,NULL,2011
474683,2923,CHI,7,1,1,99,7,NULL,2011
474686,2923,ATL,1,1,10,20,0,68376,2011
474687,2923,ATL,2,2,10,20,0,NULL,2011
474688,2923,ATL,3,3,3,27,-7,NULL,2011
474691,2923,ATL,1,1,10,20,0,68377,2011
474692,2923,ATL,2,1,10,40,0,NULL,2011
474693,2923,ATL,3,2,8,42,0,NULL,2011
474694,2923,ATL,4,1,10,74,0,NULL,2011
474695,2923,ATL,5,2,10,74,0,NULL,2011
474697,2923,ATL,6,3,22,62,0,NULL,2011
474699,2923,CHI,1,1,10,6,0,68378,2011
474700,2923,CHI,2,2,10,6,0,NULL,2011
474701,2923,CHI,3,3,10,6,0,NULL,2011
474703,2923,ATL,1,1,10,43,0,68379,2011
474704,2923,ATL,2,2,10,43,0,NULL,2011
474705,2923,ATL,3,3,2,51,0,NULL,2011
474706,2923,ATL,4,1,10,55,0,NULL,2011
474707,2923,ATL,5,2,11,54,0,NULL,2011
474708,2923,ATL,6,3,20,45,0,NULL,2011
474710,2923,CHI,1,1,10,10,0,68380,2011
474711,2923,CHI,2,2,4,16,0,NULL,2011
474712,2923,CHI,3,1,10,22,0,NULL,2011
474713,2923,CHI,4,1,10,35,0,NULL,2011
474715,2923,CHI,5,1,10,56,0,NULL,2011
474716,2923,CHI,6,2,4,62,0,NULL,2011
474717,2923,CHI,7,3,4,62,-6,NULL,2011
474720,2923,CHI,1,1,10,20,0,68381,2011
474721,2923,CHI,2,2,6,24,0,NULL,2011
474723,2923,CHI,3,3,17,13,0,NULL,2011
474725,2923,ATL,1,1,10,45,0,68382,2011
474727,2923,ATL,2,2,20,35,0,NULL,2011
474728,2923,ATL,3,3,10,45,0,NULL,2011
474730,2923,CHI,1,1,10,28,0,68383,2011
474731,2923,CHI,2,1,14,24,0,NULL,2011
474732,2923,CHI,3,2,16,22,0,NULL,2011
474733,2923,CHI,4,3,11,27,0,NULL,2011
474735,2923,ATL,1,1,10,16,0,68384,2011
474736,2923,ATL,2,1,10,33,0,NULL,2011
474737,2923,ATL,3,2,10,33,0,NULL,2011
474738,2923,ATL,4,1,10,61,0,NULL,2011
474739,2923,ATL,5,2,2,69,0,NULL,2011
474741,2923,ATL,6,1,15,70,0,NULL,2011
474743,2923,ATL,7,1,10,85,0,NULL,2011
474744,2923,ATL,8,2,10,85,0,NULL,2011
474745,2923,ATL,9,3,10,85,0,NULL,2011
474746,2923,ATL,10,4,10,85,0,NULL,2011
474747,2923,CHI,1,1,10,15,0,68385,2011
474748,2923,CHI,2,2,5,20,0,NULL,2011
474749,2923,CHI,3,3,8,17,0,NULL,2011
474752,2923,ATL,1,1,10,49,0,68386,2011
474754,2924,HOU,1,1,10,40,0,68387,2011
474755,2924,HOU,2,1,10,61,0,NULL,2011
474756,2924,IND,1,1,10,40,0,68388,2011
474757,2924,IND,2,2,5,45,0,NULL,2011
474758,2924,IND,3,1,10,56,0,NULL,2011
474759,2924,IND,4,2,8,58,0,NULL,2011
474760,2924,IND,5,3,17,49,0,NULL,2011
474762,2924,HOU,1,1,10,20,0,68389,2011
474763,2924,HOU,2,2,6,24,0,NULL,2011
474764,2924,HOU,3,1,10,45,0,NULL,2011
474765,2924,HOU,4,2,4,51,0,NULL,2011
474766,2924,HOU,5,1,10,60,0,NULL,2011
474767,2924,HOU,6,2,6,64,0,NULL,2011
474768,2924,HOU,7,1,10,80,0,NULL,2011
474769,2924,HOU,8,2,8,82,0,NULL,2011
474770,2924,HOU,9,3,1,89,0,NULL,2011
474771,2924,HOU,10,1,7,93,0,NULL,2011
474772,2924,HOU,11,2,7,93,0,NULL,2011
474773,2924,HOU,12,3,7,93,0,NULL,2011
474774,2924,HOU,13,4,7,93,3,NULL,2011
474776,2924,IND,1,1,10,19,0,68390,2011
474777,2924,HOU,1,1,10,88,0,68391,2011
474778,2924,HOU,2,2,3,95,0,NULL,2011
474779,2924,HOU,3,1,1,99,7,NULL,2011
474782,2924,IND,1,1,10,20,0,68392,2011
474783,2924,HOU,1,1,10,82,0,68393,2011
474784,2924,HOU,2,1,8,92,0,NULL,2011
474785,2924,HOU,3,2,2,98,7,NULL,2011
474788,2924,IND,1,1,10,20,0,68394,2011
474789,2924,IND,2,2,10,20,0,NULL,2011
474790,2924,IND,3,1,10,37,0,NULL,2011
474792,2924,IND,4,1,25,35,0,NULL,2011
474793,2924,IND,5,2,18,42,0,NULL,2011
474794,2924,IND,6,3,11,49,0,NULL,2011
474796,2924,HOU,1,1,10,11,0,68395,2011
474797,2924,HOU,2,1,10,31,0,NULL,2011
474798,2924,HOU,3,1,10,41,0,NULL,2011
474799,2924,HOU,4,1,10,62,0,NULL,2011
474800,2924,HOU,5,2,8,64,0,NULL,2011
474801,2924,HOU,6,1,10,73,0,NULL,2011
474802,2924,HOU,7,1,10,83,0,NULL,2011
474803,2924,HOU,8,2,11,82,0,NULL,2011
474804,2924,HOU,9,1,6,94,0,NULL,2011
474805,2924,HOU,10,2,4,96,7,NULL,2011
474808,2924,IND,1,1,10,20,0,68396,2011
474809,2924,IND,2,2,10,20,0,NULL,2011
474811,2924,IND,3,3,17,13,0,NULL,2011
474814,2924,HOU,1,1,10,43,0,NULL,2011
474815,2924,HOU,2,2,3,50,0,NULL,2011
474816,2924,HOU,3,1,10,64,0,NULL,2011
474817,2924,HOU,4,2,2,72,0,NULL,2011
474818,2924,HOU,5,3,5,69,0,NULL,2011
474819,2924,HOU,6,1,10,83,0,NULL,2011
474820,2924,HOU,7,2,10,83,0,NULL,2011
474821,2924,HOU,8,3,13,80,0,NULL,2011
474822,2924,HOU,9,4,4,89,3,NULL,2011
474824,2924,IND,1,1,10,20,0,68398,2011
474825,2924,IND,2,1,10,33,0,NULL,2011
474826,2924,IND,3,2,10,33,0,NULL,2011
474827,2924,IND,4,3,10,33,0,NULL,2011
474831,2924,IND,1,1,10,20,0,68399,2011
474832,2924,IND,2,2,2,28,0,NULL,2011
474834,2924,IND,1,1,10,20,0,68400,2011
474835,2924,IND,2,1,10,37,0,NULL,2011
474836,2924,IND,3,2,3,44,0,NULL,2011
474838,2924,IND,4,1,20,51,0,NULL,2011
474839,2924,IND,5,2,20,51,0,NULL,2011
474840,2924,IND,6,3,20,51,0,NULL,2011
474842,2924,HOU,1,1,10,20,0,68401,2011
474843,2924,HOU,2,2,8,22,0,NULL,2011
474844,2924,HOU,3,3,2,28,0,NULL,2011
474845,2924,HOU,4,1,10,41,0,NULL,2011
474846,2924,HOU,5,2,5,46,0,NULL,2011
474847,2924,HOU,6,3,5,46,0,NULL,2011
474849,2924,IND,1,1,10,20,0,68402,2011
474850,2924,IND,2,2,8,22,0,NULL,2011
474851,2924,IND,3,1,10,44,0,NULL,2011
474852,2924,IND,4,2,10,44,0,NULL,2011
474853,2924,IND,5,1,10,55,0,NULL,2011
474855,2924,IND,6,2,15,50,0,NULL,2011
474856,2924,IND,7,3,14,51,0,NULL,2011
474858,2924,HOU,1,1,10,20,0,68403,2011
474859,2924,HOU,2,1,10,33,0,NULL,2011
474861,2924,HOU,3,2,9,34,0,NULL,2011
474862,2924,HOU,4,3,10,33,0,NULL,2011
474863,2924,HOU,5,1,10,58,0,NULL,2011
474864,2924,HOU,6,2,7,61,0,NULL,2011
474865,2924,HOU,7,1,10,69,0,NULL,2011
474866,2924,HOU,8,2,7,72,0,NULL,2011
474867,2924,HOU,9,1,10,90,0,NULL,2011
474868,2924,HOU,10,2,9,91,0,NULL,2011
474869,2924,HOU,11,3,9,91,0,NULL,2011
474870,2924,IND,1,1,10,37,0,68404,2011
474871,2924,IND,2,1,10,48,0,NULL,2011
474872,2924,IND,3,2,8,50,0,NULL,2011
474873,2924,IND,4,3,1,57,0,NULL,2011
474875,2924,IND,5,1,10,75,0,NULL,2011
474876,2924,IND,6,2,10,75,0,NULL,2011
474877,2924,IND,7,3,4,81,0,NULL,2011
474878,2924,IND,8,4,4,81,0,NULL,2011
474879,2924,HOU,1,1,10,27,0,68405,2011
474880,2924,IND,1,1,10,87,0,68406,2011
474882,2924,IND,2,2,3,94,7,NULL,2011
474885,2924,HOU,1,1,10,20,0,68407,2011
474886,2924,HOU,2,2,12,18,0,NULL,2011
474887,2924,HOU,3,3,10,20,0,NULL,2011
474889,2924,IND,1,1,10,39,0,68408,2011
474890,2924,IND,2,1,10,75,0,NULL,2011
474892,2924,IND,3,1,5,93,0,NULL,2011
474893,2924,IND,4,2,5,93,0,NULL,2011
474894,2924,IND,5,3,5,93,0,NULL,2011
474895,2924,IND,6,4,14,84,0,NULL,2011
474896,2924,HOU,1,1,10,16,0,68409,2011
474897,2924,HOU,2,1,10,28,0,NULL,2011
474898,2924,HOU,3,2,6,32,0,NULL,2011
474899,2924,HOU,4,3,3,35,0,NULL,2011
474900,2924,HOU,5,1,10,40,0,NULL,2011
474901,2924,HOU,6,2,11,39,0,NULL,2011
474902,2924,HOU,7,3,12,38,0,NULL,2011
474905,2925,BUF,1,1,10,77,0,NULL,2011
474906,2925,BUF,2,2,1,86,0,NULL,2011
474907,2925,BUF,3,1,9,91,0,NULL,2011
474908,2925,BUF,4,2,8,92,0,NULL,2011
474909,2925,BUF,5,3,4,96,7,NULL,2011
474912,2925,KC,1,1,10,13,0,68411,2011
474913,2925,KC,2,1,10,28,0,NULL,2011
474914,2925,KC,3,2,6,32,0,NULL,2011
474915,2925,KC,4,3,6,32,0,NULL,2011
474917,2925,BUF,1,1,10,24,0,68412,2011
474918,2925,BUF,2,2,3,31,0,NULL,2011
474919,2925,BUF,3,1,10,36,0,NULL,2011
474920,2925,BUF,4,2,9,37,0,NULL,2011
474921,2925,BUF,5,3,9,37,0,NULL,2011
474923,2925,KC,1,1,10,20,0,68413,2011
474924,2925,KC,2,2,10,20,0,NULL,2011
474925,2925,KC,3,3,7,23,0,NULL,2011
474927,2925,BUF,1,1,10,56,0,68414,2011
474928,2925,BUF,2,2,4,62,0,NULL,2011
474929,2925,BUF,3,3,4,62,0,NULL,2011
474931,2925,KC,1,1,10,14,0,68415,2011
474932,2925,KC,2,2,6,18,0,NULL,2011
474933,2925,KC,3,3,4,20,0,NULL,2011
474935,2925,BUF,1,1,10,25,0,68416,2011
474936,2925,BUF,2,2,7,28,0,NULL,2011
474937,2925,BUF,3,3,6,29,0,NULL,2011
474938,2925,BUF,4,1,10,38,0,NULL,2011
474939,2925,BUF,5,2,10,38,0,NULL,2011
474940,2925,BUF,6,1,10,73,7,NULL,2011
474943,2925,KC,1,1,10,20,0,68417,2011
474944,2925,KC,2,1,10,42,0,NULL,2011
474945,2925,KC,3,2,10,42,0,NULL,2011
474946,2925,KC,4,3,4,48,0,NULL,2011
474947,2925,KC,5,1,10,63,0,NULL,2011
474948,2925,KC,6,2,9,64,0,NULL,2011
474949,2925,KC,7,1,10,79,0,NULL,2011
474950,2925,KC,8,2,8,81,0,NULL,2011
474951,2925,KC,9,3,8,81,0,NULL,2011
474952,2925,KC,10,4,20,69,0,NULL,2011
474953,2925,BUF,1,1,10,39,0,68418,2011
474954,2925,BUF,2,1,10,58,0,NULL,2011
474955,2925,BUF,3,2,4,64,0,NULL,2011
474956,2925,BUF,4,3,1,67,0,NULL,2011
474957,2925,BUF,5,1,10,69,0,NULL,2011
474958,2925,BUF,6,1,10,82,0,NULL,2011
474959,2925,BUF,7,2,2,90,0,NULL,2011
474960,2925,BUF,8,3,3,89,0,NULL,2011
474961,2925,BUF,9,4,3,89,3,NULL,2011
474963,2925,KC,1,1,10,18,0,68419,2011
474964,2925,BUF,1,1,10,79,0,68420,2011
474965,2925,BUF,2,2,10,79,0,NULL,2011
474966,2925,BUF,3,3,9,80,0,NULL,2011
474967,2925,BUF,4,4,9,80,3,NULL,2011
474969,2925,KC,1,1,10,19,0,68421,2011
474970,2925,KC,2,2,10,19,0,NULL,2011
474971,2925,KC,3,3,8,21,0,NULL,2011
474972,2925,KC,4,1,10,30,0,NULL,2011
474973,2925,KC,5,2,9,31,0,NULL,2011
474974,2925,KC,6,1,10,54,0,NULL,2011
474975,2925,KC,7,2,8,56,0,NULL,2011
474976,2925,KC,8,1,10,70,0,NULL,2011
474977,2925,KC,9,1,10,90,0,NULL,2011
474978,2925,KC,10,2,6,94,0,NULL,2011
474979,2925,KC,11,3,6,94,7,NULL,2011
474983,2925,BUF,1,1,15,10,0,NULL,2011
474984,2925,BUF,2,2,14,11,0,NULL,2011
474985,2925,BUF,3,3,1,24,0,NULL,2011
474986,2925,BUF,4,1,10,26,0,NULL,2011
474988,2925,BUF,1,1,10,20,0,68423,2011
474989,2925,BUF,2,1,10,37,0,NULL,2011
474990,2925,BUF,3,1,10,51,0,NULL,2011
474991,2925,BUF,4,2,13,48,0,NULL,2011
474992,2925,BUF,5,3,8,53,0,NULL,2011
474994,2925,KC,1,1,10,20,0,68424,2011
474995,2925,KC,2,1,10,31,0,NULL,2011
474996,2925,KC,3,2,14,27,0,NULL,2011
474997,2925,KC,4,3,16,25,0,NULL,2011
474999,2925,BUF,1,1,10,41,0,68425,2011
475000,2925,BUF,2,1,10,65,0,NULL,2011
475001,2925,BUF,3,2,1,74,0,NULL,2011
475002,2925,BUF,4,3,1,74,0,NULL,2011
475003,2925,BUF,5,1,10,78,0,NULL,2011
475004,2925,BUF,6,1,6,94,0,NULL,2011
475005,2925,BUF,7,2,1,99,0,NULL,2011
475008,2925,BUF,8,3,11,89,7,NULL,2011
475011,2925,KC,1,1,10,22,0,68426,2011
475012,2925,KC,2,2,7,25,0,NULL,2011
475013,2925,KC,3,3,8,24,0,NULL,2011
475015,2925,BUF,1,1,10,68,0,68427,2011
475016,2925,BUF,2,1,10,79,0,NULL,2011
475017,2925,BUF,3,2,11,78,0,NULL,2011
475018,2925,BUF,4,3,11,78,0,NULL,2011
475019,2925,BUF,5,1,7,93,0,NULL,2011
475020,2925,BUF,6,2,4,96,7,NULL,2011
475023,2925,KC,1,1,10,30,0,68428,2011
475024,2925,KC,2,2,10,30,0,NULL,2011
475025,2925,KC,3,3,10,30,0,NULL,2011
475027,2925,KC,4,1,10,41,0,NULL,2011
475028,2925,BUF,1,1,10,72,0,68429,2011
475029,2925,BUF,2,2,7,75,0,NULL,2011
475030,2925,BUF,3,1,10,86,0,NULL,2011
475031,2925,BUF,4,2,5,91,7,NULL,2011
475034,2925,KC,1,1,10,16,0,68430,2011
475035,2925,KC,2,2,5,21,0,NULL,2011
475036,2925,KC,3,1,10,31,0,NULL,2011
475037,2925,KC,4,2,11,30,0,NULL,2011
475038,2925,KC,5,3,5,36,0,NULL,2011
475040,2925,BUF,1,1,10,26,0,68431,2011
475041,2925,BUF,2,1,10,39,0,NULL,2011
475042,2925,BUF,3,2,13,36,0,NULL,2011
475043,2925,BUF,4,3,9,40,0,NULL,2011
475045,2925,KC,1,1,10,20,0,68432,2011
475046,2925,KC,2,2,11,19,0,NULL,2011
475047,2925,KC,3,3,6,24,0,NULL,2011
475049,2925,BUF,1,1,10,33,0,68433,2011
475050,2925,BUF,2,2,6,37,0,NULL,2011
475051,2925,KC,1,1,10,12,0,68434,2011
475052,2925,KC,2,1,10,24,0,NULL,2011
475053,2925,KC,3,2,5,29,0,NULL,2011
475054,2925,KC,4,3,6,28,0,NULL,2011
475057,2925,BUF,1,1,20,20,0,NULL,2011
475058,2925,BUF,2,2,21,19,0,NULL,2011
475059,2925,BUF,3,3,21,19,0,NULL,2011
475061,2925,KC,1,1,10,31,0,68436,2011
475062,2925,KC,2,2,6,35,0,NULL,2011
475064,2926,TEN,1,1,10,20,0,68437,2011
475065,2926,TEN,2,2,16,14,0,NULL,2011
475066,2926,TEN,3,3,16,14,0,NULL,2011
475068,2926,JAC,1,1,10,37,0,68438,2011
475069,2926,JAC,2,2,5,42,0,NULL,2011
475070,2926,JAC,3,3,3,44,0,NULL,2011
475071,2926,JAC,4,1,10,48,0,NULL,2011
475072,2926,JAC,5,2,8,50,0,NULL,2011
475073,2926,JAC,6,1,10,58,0,NULL,2011
475074,2926,JAC,7,2,2,66,0,NULL,2011
