play_id,game_id,team,play_number_in_drive,down,distance,yardline,points_scored,drive_id,season
518618,3189,DAL,5,3,15,27,0,NULL,2012
518620,3189,NYG,1,1,10,16,0,74662,2012
518621,3189,NYG,2,2,10,16,0,NULL,2012
518622,3189,NYG,3,3,8,18,0,NULL,2012
518625,3189,DAL,1,1,15,22,0,NULL,2012
518626,3189,DAL,2,2,2,35,0,NULL,2012
518627,3189,DAL,3,1,10,38,0,NULL,2012
518628,3189,DAL,4,2,1,47,0,NULL,2012
518629,3189,DAL,5,3,1,47,0,NULL,2012
518630,3189,DAL,6,1,10,85,0,NULL,2012
518631,3189,DAL,7,2,5,90,7,NULL,2012
518634,3189,NYG,1,1,10,30,0,74664,2012
518635,3189,NYG,2,2,10,30,0,NULL,2012
518636,3189,NYG,3,3,16,24,0,NULL,2012
518638,3189,DAL,1,1,10,20,0,74665,2012
518639,3189,DAL,2,2,1,29,0,NULL,2012
518640,3189,DAL,3,1,10,31,0,NULL,2012
518641,3189,DAL,4,2,10,31,0,NULL,2012
518642,3189,DAL,5,3,1,40,0,NULL,2012
518643,3189,DAL,6,1,10,44,0,NULL,2012
518644,3189,DAL,7,2,10,44,0,NULL,2012
518645,3189,DAL,8,1,10,60,0,NULL,2012
518646,3189,DAL,9,2,10,60,7,NULL,2012
518649,3189,NYG,1,1,10,11,0,74666,2012
518650,3189,NYG,2,1,10,23,0,NULL,2012
518651,3189,NYG,3,2,8,25,0,NULL,2012
518652,3189,NYG,4,2,6,27,0,NULL,2012
518653,3189,NYG,5,1,10,33,0,NULL,2012
518654,3189,NYG,6,1,10,45,0,NULL,2012
518655,3189,NYG,7,2,5,50,0,NULL,2012
518656,3189,NYG,8,3,4,51,0,NULL,2012
518657,3189,NYG,9,1,10,90,7,NULL,2012
518660,3189,DAL,1,1,10,20,0,74667,2012
518661,3189,DAL,2,2,3,27,0,NULL,2012
518662,3189,DAL,3,1,10,75,0,NULL,2012
518663,3189,DAL,4,2,4,81,0,NULL,2012
518664,3189,DAL,5,1,10,90,0,NULL,2012
518665,3189,DAL,6,2,6,94,0,NULL,2012
518666,3189,DAL,7,3,15,85,0,NULL,2012
518667,3189,DAL,8,4,15,85,3,NULL,2012
518669,3189,NYG,1,1,10,18,0,74668,2012
518670,3189,NYG,2,2,5,23,0,NULL,2012
518672,3189,NYG,3,1,10,38,0,NULL,2012
518673,3189,NYG,4,2,10,38,0,NULL,2012
518674,3189,NYG,5,3,4,44,0,NULL,2012
518676,3189,DAL,1,1,10,18,0,74669,2012
518678,3189,DAL,2,2,10,18,0,NULL,2012
518679,3189,DAL,3,1,10,32,0,NULL,2012
518680,3189,DAL,4,2,5,37,0,NULL,2012
518681,3189,DAL,5,1,10,57,0,NULL,2012
518684,3189,DAL,6,1,15,66,0,NULL,2012
518686,3189,DAL,7,2,10,71,0,NULL,2012
518689,3189,DAL,8,1,30,66,7,NULL,2012
518692,3189,NYG,1,1,10,21,0,74670,2012
518693,3189,NYG,2,2,1,30,0,NULL,2012
518694,3189,NYG,3,3,1,30,0,NULL,2012
518695,3189,NYG,4,1,10,63,0,NULL,2012
518696,3189,NYG,5,2,10,63,0,NULL,2012
518697,3189,NYG,6,3,10,63,0,NULL,2012
518698,3189,NYG,7,4,2,71,0,NULL,2012
518699,3189,NYG,8,1,10,78,0,NULL,2012
518700,3189,NYG,9,2,10,78,0,NULL,2012
518701,3189,NYG,10,3,6,82,0,NULL,2012
518702,3189,NYG,11,4,1,87,0,NULL,2012
518703,3189,NYG,12,1,9,91,7,NULL,2012
518706,3189,DAL,1,1,10,26,0,74671,2012
518707,3189,DAL,2,2,9,27,0,NULL,2012
518708,3189,DAL,3,3,2,34,0,NULL,2012
518709,3189,DAL,4,3,10,26,0,NULL,2012
518710,3189,DAL,5,1,10,39,0,NULL,2012
518711,3189,DAL,6,2,11,38,0,NULL,2012
518712,3189,DAL,7,3,14,35,0,NULL,2012
518714,3190,CHI,1,1,10,16,0,74672,2012
518716,3190,CHI,2,2,24,2,0,NULL,2012
518717,3190,CHI,3,3,21,5,0,NULL,2012
518719,3190,IND,1,1,10,50,0,74673,2012
518720,3190,IND,2,2,2,58,0,NULL,2012
518721,3190,IND,3,3,4,56,0,NULL,2012
518723,3190,CHI,1,1,10,3,-7,74674,2012
518726,3190,CHI,1,1,10,20,0,74675,2012
518727,3190,CHI,2,2,10,20,0,NULL,2012
518728,3190,CHI,3,3,10,20,0,NULL,2012
518729,3190,CHI,4,1,10,33,0,NULL,2012
518730,3190,CHI,5,2,10,33,0,NULL,2012
518731,3190,CHI,6,1,10,65,0,NULL,2012
518732,3190,CHI,7,2,10,65,0,NULL,2012
518734,3190,CHI,8,1,10,84,0,NULL,2012
518735,3190,CHI,9,2,10,84,0,NULL,2012
518737,3190,CHI,10,1,1,99,0,NULL,2012
518738,3190,CHI,11,2,1,99,7,NULL,2012
518741,3190,IND,1,1,10,20,0,74676,2012
518742,3190,IND,2,2,2,28,0,NULL,2012
518743,3190,IND,3,3,2,28,0,NULL,2012
518744,3190,IND,4,1,10,31,0,NULL,2012
518745,3190,IND,5,2,14,27,0,NULL,2012
518746,3190,IND,6,3,4,37,0,NULL,2012
518748,3190,CHI,1,1,10,20,0,74677,2012
518749,3190,CHI,2,2,10,20,0,NULL,2012
518750,3190,CHI,3,3,7,23,0,NULL,2012
518752,3190,IND,1,1,10,44,0,74678,2012
518753,3190,IND,2,2,9,45,0,NULL,2012
518755,3190,IND,3,3,1,53,0,NULL,2012
518757,3190,CHI,1,1,10,5,0,74679,2012
518758,3190,CHI,2,2,3,12,0,NULL,2012
518759,3190,CHI,3,1,10,15,0,NULL,2012
518760,3190,CHI,4,2,9,16,0,NULL,2012
518761,3190,CHI,5,3,4,21,0,NULL,2012
518762,3190,CHI,6,1,10,31,0,NULL,2012
518763,3190,CHI,7,1,10,47,0,NULL,2012
518765,3190,CHI,8,2,20,37,0,NULL,2012
518766,3190,CHI,9,1,10,66,0,NULL,2012
518767,3190,CHI,10,2,10,66,0,NULL,2012
518768,3190,CHI,11,1,3,97,7,NULL,2012
518771,3190,IND,1,1,10,20,0,74680,2012
518772,3190,IND,2,1,10,37,0,NULL,2012
518773,3190,CHI,1,1,10,37,0,74681,2012
518774,3190,CHI,2,1,10,61,0,NULL,2012
518775,3190,CHI,3,2,9,62,0,NULL,2012
518776,3190,CHI,4,1,10,77,0,NULL,2012
518778,3190,CHI,5,2,20,67,0,NULL,2012
518779,3190,CHI,6,3,11,76,0,NULL,2012
518780,3190,CHI,7,4,4,83,3,NULL,2012
518782,3190,IND,1,1,10,23,0,74682,2012
518784,3190,IND,2,1,10,52,0,NULL,2012
518785,3190,IND,3,1,10,70,0,NULL,2012
518786,3190,IND,4,2,10,70,0,NULL,2012
518787,3190,IND,5,1,10,82,7,NULL,2012
518790,3190,CHI,1,1,10,28,0,74683,2012
518791,3190,CHI,2,1,10,45,0,NULL,2012
518792,3190,CHI,3,2,10,45,0,NULL,2012
518793,3190,CHI,4,3,10,45,0,NULL,2012
518794,3190,CHI,5,1,10,60,0,NULL,2012
518795,3190,CHI,6,2,9,61,0,NULL,2012
518796,3190,CHI,7,1,10,74,0,NULL,2012
518798,3190,CHI,8,1,1,99,7,NULL,2012
518801,3190,IND,1,1,10,22,0,74684,2012
518802,3190,IND,2,2,3,29,0,NULL,2012
518803,3190,IND,3,1,10,37,0,NULL,2012
518804,3190,IND,4,1,10,59,0,NULL,2012
518805,3190,IND,5,1,10,81,0,NULL,2012
518806,3190,IND,6,2,10,81,0,NULL,2012
518807,3190,CHI,1,1,10,27,0,74685,2012
518809,3190,IND,1,1,10,20,0,74686,2012
518810,3190,IND,2,2,9,21,0,NULL,2012
518811,3190,IND,3,3,9,21,0,NULL,2012
518813,3190,CHI,1,1,10,45,0,74687,2012
518814,3190,CHI,2,1,10,65,0,NULL,2012
518815,3190,CHI,3,1,10,88,0,NULL,2012
518816,3190,CHI,4,2,4,94,7,NULL,2012
518819,3190,CHI,1,1,10,88,0,74688,2012
518820,3190,CHI,2,2,14,84,0,NULL,2012
518821,3190,CHI,3,3,6,92,0,NULL,2012
518822,3190,CHI,4,4,6,92,3,NULL,2012
518824,3190,IND,1,1,10,20,0,74689,2012
518825,3190,IND,2,2,5,25,0,NULL,2012
518827,3190,IND,3,1,10,27,0,NULL,2012
518828,3190,IND,4,2,10,27,0,NULL,2012
518829,3190,IND,5,1,10,40,0,NULL,2012
518830,3190,IND,6,2,10,40,0,NULL,2012
518831,3190,IND,7,3,10,40,0,NULL,2012
518832,3190,IND,8,1,10,59,0,NULL,2012
518833,3190,IND,9,1,10,83,0,NULL,2012
518834,3190,IND,10,2,10,83,0,NULL,2012
518835,3190,IND,11,3,3,90,0,NULL,2012
518836,3190,CHI,1,1,10,32,0,74690,2012
518837,3190,CHI,2,2,11,31,0,NULL,2012
518838,3190,CHI,3,3,13,29,0,NULL,2012
518840,3190,IND,1,1,10,46,0,74691,2012
518841,3190,IND,2,2,10,46,0,NULL,2012
518842,3190,IND,3,1,10,59,0,NULL,2012
518843,3190,CHI,1,1,10,41,0,74692,2012
518844,3190,CHI,2,2,13,38,0,NULL,2012
518845,3190,CHI,3,3,13,38,0,NULL,2012
518847,3190,IND,1,1,10,20,0,74693,2012
518848,3190,IND,2,2,4,26,0,NULL,2012
518849,3190,IND,3,1,10,46,0,NULL,2012
518850,3190,IND,4,2,8,48,0,NULL,2012
518851,3190,IND,5,1,10,69,0,NULL,2012
518852,3190,IND,6,2,10,69,0,NULL,2012
518853,3190,IND,7,3,10,69,0,NULL,2012
518854,3190,IND,8,4,10,69,0,NULL,2012
518855,3190,IND,9,1,10,82,0,NULL,2012
518856,3190,IND,10,2,3,89,0,NULL,2012
518857,3190,IND,11,1,4,96,0,NULL,2012
518858,3190,IND,12,2,4,96,7,NULL,2012
518861,3190,CHI,1,1,10,20,0,74694,2012
518862,3190,CHI,2,2,9,21,0,NULL,2012
518863,3190,CHI,3,1,10,43,0,NULL,2012
518864,3190,CHI,4,2,7,46,0,NULL,2012
518865,3190,CHI,5,3,1,52,0,NULL,2012
518866,3190,CHI,6,1,10,55,0,NULL,2012
518867,3190,CHI,7,2,7,58,7,NULL,2012
518870,3190,IND,1,1,10,19,0,74695,2012
518871,3190,IND,2,2,10,19,0,NULL,2012
518872,3190,IND,3,1,10,30,0,NULL,2012
518873,3190,IND,4,2,10,30,0,NULL,2012
518874,3190,IND,5,3,10,30,0,NULL,2012
518877,3190,CHI,1,1,20,15,0,NULL,2012
518878,3190,CHI,2,2,17,18,0,NULL,2012
518879,3190,CHI,3,3,20,15,0,NULL,2012
518881,3190,IND,1,1,10,43,0,74697,2012
518882,3190,IND,2,2,8,45,0,NULL,2012
518883,3190,IND,3,3,8,45,0,NULL,2012
518884,3190,IND,4,4,15,38,0,NULL,2012
518885,3190,IND,5,1,10,64,0,NULL,2012
518886,3190,CHI,1,1,10,26,0,74698,2012
518887,3190,CHI,2,2,11,25,0,NULL,2012
518888,3190,CHI,3,3,12,24,0,NULL,2012
518890,3191,PHI,1,1,10,26,0,74699,2012
518891,3191,PHI,2,2,16,20,0,NULL,2012
518893,3191,PHI,3,3,15,21,0,NULL,2012
518894,3191,PHI,4,1,10,37,0,NULL,2012
518895,3191,PHI,5,1,10,52,0,NULL,2012
518896,3191,PHI,6,2,5,57,0,NULL,2012
518897,3191,CLE,1,1,10,49,0,74700,2012
518898,3191,CLE,2,2,9,50,0,NULL,2012
518899,3191,CLE,3,1,10,74,0,NULL,2012
518900,3191,CLE,4,2,9,75,0,NULL,2012
518901,3191,CLE,5,3,9,75,0,NULL,2012
518902,3191,CLE,6,4,9,75,3,NULL,2012
518904,3191,PHI,1,1,10,26,0,74701,2012
518905,3191,PHI,2,2,15,21,0,NULL,2012
518907,3191,PHI,3,3,1,35,0,NULL,2012
518909,3191,PHI,4,1,20,35,0,NULL,2012
518910,3191,PHI,5,2,16,39,0,NULL,2012
518911,3191,PHI,6,3,11,44,0,NULL,2012
518912,3191,PHI,7,1,10,62,0,NULL,2012
518914,3191,PHI,8,2,21,51,0,NULL,2012
518915,3191,CLE,1,1,10,40,0,74702,2012
518916,3191,CLE,2,2,8,42,0,NULL,2012
518918,3191,CLE,3,3,4,46,0,NULL,2012
518920,3191,PHI,1,1,10,22,0,74703,2012
518921,3191,PHI,2,2,1,31,0,NULL,2012
518922,3191,PHI,3,1,10,40,0,NULL,2012
518923,3191,PHI,4,1,10,75,0,NULL,2012
518924,3191,PHI,5,2,8,77,0,NULL,2012
518925,3191,PHI,6,3,8,77,0,NULL,2012
518926,3191,PHI,7,4,8,77,3,NULL,2012
518928,3191,CLE,1,1,10,34,0,74704,2012
518929,3191,CLE,2,2,5,39,0,NULL,2012
518930,3191,CLE,3,1,10,51,0,NULL,2012
518931,3191,CLE,4,2,9,52,0,NULL,2012
518932,3191,CLE,5,1,10,87,0,NULL,2012
518933,3191,CLE,6,2,10,87,0,NULL,2012
518934,3191,PHI,1,1,10,7,0,74705,2012
518935,3191,PHI,2,2,5,12,0,NULL,2012
518936,3191,PHI,3,3,5,12,0,NULL,2012
518938,3191,CLE,1,1,10,31,0,74706,2012
518939,3191,CLE,2,2,10,31,0,NULL,2012
518940,3191,CLE,3,3,1,40,0,NULL,2012
518942,3191,PHI,1,1,10,19,0,74707,2012
518943,3191,PHI,2,1,10,30,0,NULL,2012
518945,3191,PHI,3,2,20,20,0,NULL,2012
518946,3191,PHI,4,3,11,29,0,NULL,2012
518948,3191,CLE,1,1,10,36,0,74708,2012
518949,3191,CLE,2,2,10,36,0,NULL,2012
518950,3191,CLE,3,3,11,35,0,NULL,2012
518951,3191,PHI,1,1,10,26,0,74709,2012
518952,3191,PHI,2,2,20,16,0,NULL,2012
518953,3191,PHI,3,3,13,23,0,NULL,2012
518956,3191,CLE,1,1,5,41,0,NULL,2012
518957,3191,CLE,2,2,1,45,0,NULL,2012
518958,3191,CLE,3,3,1,45,0,NULL,2012
518959,3191,CLE,4,1,10,51,0,NULL,2012
518960,3191,CLE,5,2,10,51,0,NULL,2012
518961,3191,CLE,6,3,10,51,0,NULL,2012
518963,3191,PHI,1,1,10,20,0,74711,2012
518964,3191,PHI,2,1,10,20,0,NULL,2012
518965,3191,PHI,3,2,6,24,0,NULL,2012
518966,3191,PHI,4,1,10,46,0,NULL,2012
518967,3191,PHI,5,2,10,46,0,NULL,2012
518968,3191,PHI,6,3,10,46,0,NULL,2012
518970,3191,CLE,1,1,10,18,0,74712,2012
518971,3191,CLE,2,2,7,21,0,NULL,2012
518972,3191,CLE,3,3,2,26,0,NULL,2012
518974,3191,PHI,1,1,10,26,0,74713,2012
518975,3191,PHI,2,2,10,26,0,NULL,2012
518976,3191,PHI,3,1,10,36,0,NULL,2012
518977,3191,PHI,4,2,10,36,0,NULL,2012
518978,3191,PHI,5,1,10,82,7,NULL,2012
518981,3191,CLE,1,1,10,32,0,74714,2012
518982,3191,CLE,2,2,10,32,0,NULL,2012
518983,3191,CLE,3,1,10,52,0,NULL,2012
518985,3191,CLE,1,1,10,13,0,74715,2012
518986,3191,CLE,2,2,9,14,0,NULL,2012
518987,3191,CLE,3,1,10,26,0,NULL,2012
518988,3191,CLE,4,2,10,26,0,NULL,2012
518989,3191,CLE,5,3,5,31,0,NULL,2012
518991,3191,PHI,1,1,10,11,0,74716,2012
518992,3191,PHI,2,2,10,11,0,NULL,2012
518993,3191,PHI,3,3,15,6,0,NULL,2012
518995,3191,CLE,1,1,10,39,0,74717,2012
518996,3191,PHI,1,1,10,19,0,74718,2012
518997,3191,PHI,2,2,10,19,0,NULL,2012
518998,3191,PHI,3,3,10,19,0,NULL,2012
518999,3191,PHI,4,1,10,29,0,NULL,2012
519000,3191,PHI,5,2,4,35,0,NULL,2012
519001,3191,PHI,6,3,1,38,0,NULL,2012
519002,3191,PHI,7,1,10,39,0,NULL,2012
519003,3191,CLE,1,1,10,57,0,74719,2012
519004,3191,CLE,2,2,13,54,0,NULL,2012
519005,3191,CLE,3,1,10,67,0,NULL,2012
519006,3191,CLE,4,1,10,75,0,NULL,2012
519007,3191,CLE,5,2,10,75,0,NULL,2012
519008,3191,CLE,6,3,9,76,0,NULL,2012
519009,3191,CLE,7,4,9,76,3,NULL,2012
519011,3191,PHI,1,1,10,20,0,74720,2012
519012,3191,PHI,2,2,10,20,0,NULL,2012
519013,3191,PHI,3,3,8,22,0,NULL,2012
519015,3191,CLE,1,1,10,31,0,74721,2012
519016,3191,CLE,2,2,10,31,0,NULL,2012
519017,3191,CLE,3,3,10,31,0,NULL,2012
519019,3191,PHI,1,1,10,36,0,74722,2012
519020,3191,PHI,2,1,10,64,0,NULL,2012
519021,3191,PHI,3,2,10,64,0,NULL,2012
519022,3191,PHI,4,3,10,64,0,NULL,2012
519023,3191,CLE,1,1,10,78,0,74723,2012
519024,3191,CLE,2,2,5,83,0,NULL,2012
519026,3191,CLE,3,1,7,93,0,NULL,2012
519027,3191,CLE,4,2,10,90,0,NULL,2012
519028,3191,CLE,5,3,4,96,0,NULL,2012
519029,3191,CLE,6,4,4,96,3,NULL,2012
519032,3191,PHI,1,1,15,13,-7,NULL,2012
519035,3191,PHI,1,1,10,20,0,74725,2012
519036,3191,PHI,2,1,10,35,0,NULL,2012
519037,3191,PHI,3,2,5,40,0,NULL,2012
519038,3191,PHI,4,1,10,47,0,NULL,2012
519039,3191,PHI,5,2,6,51,0,NULL,2012
519040,3191,PHI,6,3,6,51,0,NULL,2012
519041,3191,PHI,7,1,10,59,0,NULL,2012
519042,3191,PHI,8,1,10,72,0,NULL,2012
519043,3191,PHI,9,2,11,71,0,NULL,2012
519044,3191,PHI,10,3,9,73,0,NULL,2012
519045,3191,PHI,11,4,9,73,0,NULL,2012
519046,3191,CLE,1,1,10,35,0,74726,2012
519047,3191,CLE,2,2,6,39,0,NULL,2012
519048,3191,CLE,3,3,4,41,0,NULL,2012
519049,3191,CLE,4,1,10,55,0,NULL,2012
519050,3191,CLE,5,2,11,54,0,NULL,2012
519051,3191,CLE,6,3,11,54,0,NULL,2012
519053,3191,PHI,1,1,10,9,0,74727,2012
519054,3191,PHI,2,2,10,9,0,NULL,2012
519055,3191,PHI,3,3,2,17,0,NULL,2012
519056,3191,PHI,4,1,10,23,0,NULL,2012
519058,3191,PHI,5,1,10,41,0,NULL,2012
519059,3191,PHI,6,2,1,50,0,NULL,2012
519060,3191,PHI,7,1,10,57,0,NULL,2012
519061,3191,PHI,8,1,10,68,0,NULL,2012
519062,3191,PHI,9,2,10,68,0,NULL,2012
519063,3191,PHI,10,3,10,68,0,NULL,2012
519064,3191,PHI,11,4,1,77,0,NULL,2012
519065,3191,PHI,12,1,10,80,0,NULL,2012
519066,3191,PHI,13,2,10,80,0,NULL,2012
519067,3191,PHI,14,1,3,97,0,NULL,2012
519068,3191,PHI,15,2,4,96,0,NULL,2012
519069,3191,PHI,16,3,4,96,7,NULL,2012
519072,3191,CLE,1,1,10,30,0,74728,2012
519073,3191,PHI,1,1,10,60,0,74729,2012
519074,3191,PHI,2,2,11,59,0,NULL,2012
519075,3191,PHI,3,3,13,57,0,NULL,2012
519077,3192,ATL,1,1,10,20,0,74730,2012
519078,3192,ATL,2,2,4,26,0,NULL,2012
519079,3192,ATL,3,3,2,28,0,NULL,2012
519080,3192,ATL,4,1,10,31,0,NULL,2012
519081,3192,ATL,5,1,10,56,0,NULL,2012
519082,3192,ATL,6,2,10,56,0,NULL,2012
519083,3192,ATL,7,3,8,58,0,NULL,2012
519084,3192,ATL,8,1,10,69,0,NULL,2012
519085,3192,ATL,9,2,10,69,0,NULL,2012
519086,3192,ATL,10,1,10,84,0,NULL,2012
519087,3192,ATL,11,2,8,86,0,NULL,2012
519088,3192,ATL,12,3,2,92,7,NULL,2012
519091,3192,KC,1,1,10,23,0,74731,2012
519092,3192,KC,2,2,7,26,0,NULL,2012
519093,3192,KC,3,3,1,32,0,NULL,2012
519094,3192,KC,4,1,10,34,0,NULL,2012
519095,3192,KC,5,1,10,52,0,NULL,2012
519096,3192,KC,6,2,10,52,0,NULL,2012
519097,3192,KC,7,3,9,53,0,NULL,2012
519098,3192,KC,8,1,10,76,0,NULL,2012
519099,3192,KC,9,2,10,76,0,NULL,2012
519100,3192,KC,10,3,8,78,0,NULL,2012
519101,3192,KC,11,4,7,79,3,NULL,2012
519103,3192,ATL,1,1,10,76,0,74732,2012
519104,3192,ATL,2,2,6,80,0,NULL,2012
519106,3192,ATL,3,3,9,77,0,NULL,2012
519107,3192,ATL,4,4,2,84,3,NULL,2012
519109,3192,KC,1,1,10,24,0,74733,2012
519110,3192,KC,2,2,11,23,0,NULL,2012
519111,3192,KC,3,3,4,30,0,NULL,2012
519112,3192,KC,4,1,10,41,0,NULL,2012
519113,3192,KC,5,1,10,52,0,NULL,2012
519114,3192,KC,6,2,18,44,0,NULL,2012
519115,3192,KC,7,3,9,53,0,NULL,2012
519116,3192,KC,8,1,10,74,0,NULL,2012
519117,3192,KC,9,2,6,78,7,NULL,2012
519120,3192,ATL,1,1,10,27,0,74734,2012
519121,3192,ATL,2,2,7,30,0,NULL,2012
519122,3192,ATL,3,1,10,46,0,NULL,2012
519123,3192,ATL,4,1,10,61,0,NULL,2012
519124,3192,ATL,5,2,4,67,0,NULL,2012
519125,3192,ATL,6,1,10,73,0,NULL,2012
519126,3192,ATL,7,2,5,78,0,NULL,2012
519127,3192,ATL,8,1,10,86,7,NULL,2012
519130,3192,KC,1,1,10,20,0,74735,2012
519131,3192,KC,2,1,10,66,0,NULL,2012
519132,3192,KC,3,2,7,69,0,NULL,2012
519133,3192,KC,4,3,4,72,0,NULL,2012
519134,3192,KC,5,1,10,81,0,NULL,2012
519135,3192,KC,6,2,1,90,0,NULL,2012
519136,3192,KC,7,1,8,92,0,NULL,2012
519137,3192,KC,8,2,5,95,7,NULL,2012
519140,3192,ATL,1,1,10,20,0,74736,2012
519141,3192,ATL,2,2,10,20,0,NULL,2012
519142,3192,ATL,3,1,10,39,0,NULL,2012
519143,3192,ATL,4,2,10,39,0,NULL,2012
519144,3192,ATL,5,1,10,52,0,NULL,2012
519145,3192,ATL,6,1,10,63,0,NULL,2012
519146,3192,ATL,7,2,1,72,0,NULL,2012
519147,3192,ATL,8,1,3,97,0,NULL,2012
519148,3192,ATL,9,2,10,90,0,NULL,2012
519149,3192,ATL,10,3,3,97,0,NULL,2012
519150,3192,ATL,11,4,3,97,3,NULL,2012
519152,3192,KC,1,1,10,29,0,74737,2012
519154,3192,KC,1,1,10,20,0,74738,2012
519155,3192,KC,2,2,6,24,0,NULL,2012
519156,3192,KC,3,3,1,29,0,NULL,2012
519157,3192,KC,4,1,10,32,0,NULL,2012
519158,3192,KC,5,2,9,33,0,NULL,2012
519159,3192,KC,6,1,10,54,0,NULL,2012
519160,3192,KC,7,2,7,57,0,NULL,2012
519161,3192,KC,8,1,10,72,0,NULL,2012
519162,3192,KC,9,2,8,74,0,NULL,2012
519163,3192,KC,10,3,4,78,0,NULL,2012
519164,3192,KC,11,4,4,78,0,NULL,2012
519165,3192,ATL,1,1,10,30,0,74739,2012
519166,3192,ATL,2,2,10,30,0,NULL,2012
519167,3192,ATL,3,3,11,29,0,NULL,2012
519168,3192,ATL,4,1,10,60,0,NULL,2012
519169,3192,ATL,5,2,8,62,0,NULL,2012
519170,3192,ATL,6,1,10,81,0,NULL,2012
519171,3192,ATL,7,1,8,92,0,NULL,2012
519172,3192,ATL,8,2,5,95,0,NULL,2012
519173,3192,ATL,9,3,5,95,7,NULL,2012
519176,3192,KC,1,1,10,20,0,74740,2012
519177,3192,KC,2,2,15,15,0,NULL,2012
519178,3192,KC,3,3,15,15,0,NULL,2012
519179,3192,ATL,1,1,7,93,7,74741,2012
519182,3192,KC,1,1,10,20,0,74742,2012
519183,3192,KC,2,2,11,19,0,NULL,2012
519184,3192,KC,3,3,14,16,0,NULL,2012
519185,3192,KC,4,1,10,31,0,NULL,2012
519186,3192,KC,5,2,9,32,0,NULL,2012
519187,3192,ATL,1,1,10,57,0,74743,2012
519188,3192,ATL,2,1,10,83,0,NULL,2012
519189,3192,ATL,3,2,11,82,0,NULL,2012
519190,3192,ATL,4,3,5,88,0,NULL,2012
519191,3192,ATL,5,4,5,88,3,NULL,2012
519193,3192,KC,1,1,10,17,0,74744,2012
519194,3192,KC,2,2,14,13,0,NULL,2012
519195,3192,KC,3,3,1,26,0,NULL,2012
519196,3192,ATL,1,1,10,69,0,74745,2012
519197,3192,ATL,2,2,8,71,0,NULL,2012
519198,3192,ATL,3,3,1,78,0,NULL,2012
519199,3192,ATL,4,4,2,77,3,NULL,2012
519201,3192,KC,1,1,10,10,0,74746,2012
519202,3192,KC,2,2,12,8,0,NULL,2012
519203,3192,KC,3,3,6,14,0,NULL,2012
519204,3192,KC,4,1,10,23,0,NULL,2012
519205,3192,KC,5,2,10,23,0,NULL,2012
519206,3192,KC,6,1,10,37,0,NULL,2012
519207,3192,KC,7,2,10,37,0,NULL,2012
519208,3192,KC,8,2,22,25,0,NULL,2012
519209,3192,KC,9,3,22,25,0,NULL,2012
519211,3192,ATL,1,1,10,8,0,74747,2012
519212,3192,ATL,2,2,4,14,0,NULL,2012
519213,3192,ATL,3,1,10,19,0,NULL,2012
519214,3192,ATL,4,2,8,21,0,NULL,2012
519215,3192,ATL,5,3,5,24,0,NULL,2012
519217,3192,KC,1,1,10,27,0,74748,2012
519218,3192,KC,2,2,2,35,0,NULL,2012
519219,3192,KC,3,3,2,35,0,NULL,2012
