Hawaii,2007,50000.0
Hawaii,2008,50000.0
Hawaii,2009,50000.0
Hawaii,2010,50000.0
Hawaii,2011,50000.0
Hawaii,2012,50000.0
Hawaii,2013,"50,000"
Hawaii,2014,"50,000"
Hawaii,2015,"50,000"
Hawaii,2016,"50,000"
Houston,2000,31784.0
Houston,2001,31784.0
Houston,2002,31784.0
Houston,2003,31784.0
Houston,2004,31784.0
Houston,2005,31784.0
Houston,2006,31784.0
Houston,2007,32000.0
Houston,2008,32000.0
Houston,2009,32000.0
Houston,2010,32000.0
Houston,2011,32000.0
Houston,2012,32000.0
Houston,2013,"32,000"
Houston,2014,"40,000"
Houston,2015,"40,000"
Houston,2016,"40,000"
Idaho,2000,16000.0
Idaho,2001,16000.0
Idaho,2002,16000.0
Idaho,2003,16000.0
Idaho,2004,16000.0
Idaho,2005,16000.0
Idaho,2006,16000.0
Idaho,2007,16000.0
Idaho,2008,16000.0
Idaho,2009,16000.0
Idaho,2010,16000.0
Idaho,2011,16000.0
Idaho,2012,16000.0
Idaho,2013,"16,000"
Idaho,2014,"16,000"
Idaho,2015,"16,000"
Idaho,2016,"16,000"
Illinois,2000,69249.0
Illinois,2001,69249.0
Illinois,2002,69249.0
Illinois,2003,69249.0
Illinois,2004,69249.0
Illinois,2005,69249.0
Illinois,2006,69249.0
Illinois,2007,69249.0
Illinois,2008,65000.0
Illinois,2009,62870.0
Illinois,2010,62870.0
Illinois,2011,60670.0
Illinois,2012,62870.0
Illinois,2013,"62,870"
Illinois,2014,"60,670"
Illinois,2015,"60,670"
Illinois,2016,"60,670"
Indiana,2000,52354.0
Indiana,2001,52354.0
Indiana,2002,52354.0
Indiana,2003,52354.0
Indiana,2004,52354.0
Indiana,2005,52354.0
Indiana,2006,52354.0
Indiana,2007,52354.0
Indiana,2008,49225.0
Indiana,2009,49225.0
Indiana,2010,52692.0
Indiana,2011,52929.0
Indiana,2012,52692.0
Indiana,2013,"52,692"
Indiana,2014,"52,692"
Indiana,2015,"52,692"
Indiana,2016,"52,692"
Iowa,2000,70397.0
Iowa,2001,70397.0
Iowa,2002,70397.0
Iowa,2003,70397.0
Iowa,2004,70397.0
Iowa,2005,70397.0
Iowa,2006,70397.0
Iowa,2007,70585.0
Iowa,2008,70585.0
Iowa,2009,70585.0
Iowa,2010,70585.0
Iowa,2011,70585.0
Iowa,2012,70585.0
Iowa,2013,"70,585"
Iowa,2014,"70,585"
Iowa,2015,"70,585"
Iowa,2016,"70,585"
Iowa St.,2000,45814.0
Iowa St.,2001,45814.0
Iowa St.,2002,45814.0
Iowa St.,2003,45814.0
Iowa St.,2004,45814.0
Iowa St.,2005,45814.0
Iowa St.,2006,45814.0
Iowa St.,2007,55000.0
Iowa St.,2008,55000.0
Iowa St.,2009,55000.0
Iowa St.,2010,55000.0
Iowa St.,2011,55000.0
Iowa St.,2012,55000.0
Iowa St.,2013,"55,000"
Iowa St.,2014,"56,800"
Iowa St.,2015,"61,000"
Iowa St.,2016,"61,000"
Kansas,2000,50071.0
Kansas,2001,50071.0
Kansas,2002,50071.0
Kansas,2003,50071.0
Kansas,2004,50071.0
Kansas,2005,50071.0
Kansas,2006,50071.0
Kansas,2007,50250.0
Kansas,2008,50250.0
Kansas,2009,50250.0
Kansas,2010,50250.0
Kansas,2011,50250.0
Kansas,2012,50250.0
Kansas,2013,"50,250"
Kansas,2014,"50,250"
Kansas,2015,"50,250"
Kansas,2016,"50,250"
Kansas St.,2000,50000.0
Kansas St.,2001,50000.0
Kansas St.,2002,50000.0
Kansas St.,2003,50000.0
